"","nume","pret","reducere","sortimente","Date","RobotName","RobotVersion","Sortiment","Post_cheltuieli"
"215","Baton de ciocolata alba, stafide si alune de padure Heidi Crunch 32g","165 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"216","Baton de ciocolata cu alune de padure Heidi 42g","250 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"217","Baton de ciocolata cu alune Lion 2Pack 60g","200 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"218","Baton de ciocolata cu arahide Reese's 47g","430 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"219","Baton de ciocolata cu lapte Rom 30g","133 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"220","Baton de ciocolata cu migdale Heidi 42g","250 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"221","Baton de ciocolata cu umplutura de lapte Kinder 126g","530 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"222","Baton de ciocolata cu umplutura de lapte Kinder Maxi 21g","100 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"223","Baton de ciocolata Snickers 50g","149 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"224","Baton Lion 2x30g","159 Lei/bucata","-12%","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"225","Baton musli cu portocale Carrefour 25g","065 Lei/bucata","","Cereale si musli",20170803,"carrefour.js","v1",NA,NA
"226","Baton musli cu visine si ciocolata Carrefour 25g","087 Lei/bucata","","Cereale si musli",20170803,"carrefour.js","v1",NA,NA
"227","Baton Rom 30g","087 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"228","Baton rom Fagaras 30g","065 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"229","Bautura cu fructe rosii Muller Fructiv 440ml","400 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"230","Bautura cu iaurt degresat cu mere si mango Muller 500g","480 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"231","Bautura cu iaurt degresat si capsuni Muller 500g","480 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"232","Bautura de orez cu aroma de vanilie Alpro Rice Dolce 1L","1000 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"233","Bautura de orez si cocos, UHT Joya Natur Reis-Kokos Drink 1L","960 Lei/bucata","-22%","Produse de post",20170803,"carrefour.js","v1",NA,NA
"234","Bautura de orez si migdale Joya Rice 1L","960 Lei/bucata","-22%","Produse de post",20170803,"carrefour.js","v1",NA,NA
"235","Bautura din alune Alpro Hazelnut Original 1L","1180 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"236","Bautura din fructe Muller 453g","400 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"237","Bautura din iaurt cu gust de capsuni Danone Disney 190g","195 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"238","Bautura din orez cu calciu Scotti Rice Calcium 1L","870 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"239","Bautura din orez, UHT Joya Reis Drink Bio 1L","960 Lei/bucata","-22%","Produse de post",20170803,"carrefour.js","v1",NA,NA
"240","Bautura din ovaz Alpro Oat Original 1L","1040 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"241","Bautura din soia cu aroma de vanilie Inedit 250ml","450 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"242","Bautura din soia cu aroma de vanilie Inedit 750ml","825 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"243","Bautura din soia Inedit 750ml","790 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"244","Bautura din soia light Alpro Soya Light 1L","1060 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"245","Bautura din soia si orez Scotti Chiccolat 1L","945 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"246","Bautura Frappe Zuzu 1.5% grasime 450ml","305 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"247","Bautura instant clasic Dr.Oetker Ciocco Latte 250g","905 Lei/bucata",NA,"Cafea si ceaiuri",20170803,"carrefour.js","v1",NA,NA
"248","Bautura instant cu cafea, zahar si gust de lapte La Festa 3 in 1 Choco 15.6g","045 Lei/bucata","","Cafea si ceaiuri",20170803,"carrefour.js","v1",NA,NA
"249","Bautura instant din cereale Inka 180g","580 Lei/bucata","","Cafea si ceaiuri",20170803,"carrefour.js","v1",NA,NA
"250","Bautura instant pe baza de cacao cu vitamine Brumi 350g","650 Lei/bucata",NA,"Cafea si ceaiuri",20170803,"carrefour.js","v1",NA,NA
"251","Bautura instant pe baza de cacao-lapte LaFesta Hot Chocolatta Classico 250g","580 Lei/bucata","","Cafea si ceaiuri",20170803,"carrefour.js","v1",NA,NA
"252","Bautura soia cu aroma de vanilie Alpro Soya 1L","1200 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"253","Bautura soia cu extract de vanilie de Bourbon, UHT Joya Vanille Drink 1L","960 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"254","Bautura solubila cu extract de ceai cu aroma de fructe de padure Ekoland 350g","420 Lei/bucata",NA,"Cafea si ceaiuri",20170803,"carrefour.js","v1",NA,NA
"255","Bautura solubila cu extract de ceai cu aroma de lamaie Ekoland 350g","420 Lei/bucata",NA,"Cafea si ceaiuri",20170803,"carrefour.js","v1",NA,NA
"256","Bautura UHT din soia cu ciocolata Joya 1L","960 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"257","Bayerntaler Zott per kg","5437 Lei/kg",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"258","Baza pentru cartofi cu usturoi Maggi Ideea Zilei 29g","325 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"259","Baza pentru mancaruri Carrefour 75g","049 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"260","Baza pentru mancaruri cu gust de gaina Delikat 200g","500 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"261","Baza pentru mancaruri cu gust de gaina Delikat 200g","540 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"262","Baza pentru mancaruri cu gust de gaina Delikat 2x400g","1380 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"263","Baza pentru mancaruri cu gust de gaina Delikat 400g","839 Lei/bucata","-13%","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"264","Baza pentru mancaruri cu gust de gaina Delikat 75g","210 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"265","Baza pentru mancaruri cu gust de gaina Delikat 75g","240 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"266","Baza pentru mancaruri cu gust de legume Delikat 400g","950 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"267","Baza pentru mancaruri cu gust de legume Delikat 400g","1189 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"268","Baza pentru mancaruri cu gust de legume Delikat 75g","230 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",18504,185
"269","Baza pentru mancaruri cu gust de legume Secretul gustului Maggi 1kg","1920 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"270","Baza pentru mancaruri cu legume Maggi Secretul gustului 200g","498 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"271","Baza pentru mancaruri cu legume Maggi Secretul gustului 2x400g","1335 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"272","Baza pentru mancaruri cu legume Maggi Secretul gustului 400g","890 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"273","Baza pentru mancaruri cu legume Maggi Secretul gustului 75g","204 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"274","Baza pentru mancaruri cub cu gust de afumatura Maggi 60g","200 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"275","Baza pentru mancaruri cub cu gust de gaina Maggi 160g","400 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"276","Baza pentru mancaruri cub cu gust de gaina Maggi 60g","159 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"277","Baza pentru mancaruri Cub vita instant Maggi 54g","200 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"278","Baza pentru mancaruri Delikat Bulgarasi de Savoare Legume 200g","500 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"279","Baza pentru mancaruri Delikat Gust de gaina 400g","789 Lei/bucata","-15%","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"280","Baza pentru mancaruri Delikat Gust de gaina 750g","1700 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"281","Baza pentru mancaruri Delikat Legume 1kg","1925 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"282","Baza pentru mancaruri Delikat Legume 400g","792 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"283","Baza pentru mancaruri Delikat Legume 750g","1460 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"284","Baza pentru mancaruri Delikat Legume 75g","166 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"285","Baza pentru mancaruri Fuchs 75g","280 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"286","Baza pentru mancaruri Fuchs Mirodenia 75g","205 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"287","Baza pentru mancaruri Podravka Vegeta 300g","545 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"288","Baza pentru mancaruri Podravka Vegeta 500g","950 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"289","Baza pentru mancaruri Podravka Vegeta 75g","195 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"290","Baza pentru sos Bolognese pentru paste Heinz 500g","1020 Lei/bucata","","Ketchup, mustar si alte sosuri",20170803,"carrefour.js","v1",NA,NA
"291","Benne Fit cu ulei de masline Lidas 100g","195 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"292","Bicarbonat de amoniu Dr.Oetker 7g","030 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"293","Bicarbonat de amoniu pentru prajituri Carrefour 7g","020 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"294","Bicarbonat de sodiu alimentar Dr.Oetker 50g","080 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"295","Bicarbonat de sodiu Carrefour 50 g","048 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"296","Bicuiti cereale acoperiti cu crema cu cacao si aroma de alune Belvita 250g","725 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"297","Biscuit cu fructe Tedi strudelino 21g","060 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"298","Biscuit cu mere si visine Tedi strudelino 21g","060 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"299","Biscuit sandwich cu marshmallow Cikobest 64g","125 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"300","Biscuiti 4 cereale cu bucati de ciocolata Carrefour 200g","641 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"301","Biscuiti acoperiti cu ciocolata Milka 40g","115 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"302","Biscuiti aperitiv cu aroma de pizza Croco 400g","430 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"303","Biscuiti aperitiv cu sare Croco 800g","791 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"304","Biscuiti asortati Chio Maxi Mix 100g","385 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"305","Biscuiti asortati Chio Maxi Mix 225g","630 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"306","Biscuiti Belvita 50g","180 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"307","Biscuiti cacao Carrefour 72g","087 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"308","Biscuiti cacao cu crema de branza Tempo cheesecake 54g","135 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"309","Biscuiti cacao cu crema de ciocolata Tempo Chocolate 54g","135 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"310","Biscuiti cacao cu crema de vanilie Tempo Vanilla 54g","135 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"311","Biscuiti cacao cu crema vanilie 1+1-50% Rostar Max's 155g","269 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"312","Biscuiti cacao cu crema vanilie Rostar Max's 1+1-50% 300g","519 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"313","Biscuiti cacao Leibniz Kakaokeks 200g","890 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"314","Biscuiti cacao sandwich Carrefour 72g","087 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"315","Biscuiti cacao si crema rom 60g Rom","130 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"316","Biscuiti Campiello 36buc","650 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"317","Biscuiti cantucci Terre D'Italia 250g","1089 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"318","Biscuiti clasici fara gluten Schar Maria 125g","1120 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"319","Biscuiti crocanti cu sare Croco Big 200g","220 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"320","Biscuiti crocanti cu stafide si fructe de padure McVities Go Ahead 218g","680 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"321","Biscuiti crocanti cu stafide si mere McVities Go Ahead 218g","680 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"322","Biscuiti Croco 100g","110 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"323","Biscuiti Croco Petit Beurre 100g","105 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"324","Biscuiti Croco Petit Beurre 300g","300 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"325","Biscuiti Croco Petit Beurre 500g","530 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"326","Biscuiti cu alune si miere Poieni 44g","110 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"327","Biscuiti cu branza Salatini 900g","840 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"328","Biscuiti cu bucati de mar Mulino Bianco 250g","860 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"329","Biscuiti cu cacao cu crema de ciocolata Pepito Disko Lu 157g","275 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"330","Biscuiti cu cacao glazurati Alka 200g","390 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"331","Biscuiti cu cacao Oreo Chocolate Creme 176g","480 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"332","Biscuiti cu cacao Paradise 60g","087 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"333","Biscuiti cu cacao pentru copii Leibniz ZOO Jungle Animals 100g","540 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"334","Biscuiti cu cacao si alune decorati cu zahar Viva Stellar 150g","185 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"335","Biscuiti cu cacao si ciocolata Cita 150g","310 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"336","Biscuiti cu cacao si cocos RoStar Maronetti 80g","145 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"337","Biscuiti cu cacao si crema cu cacao Oreo Chocolate Cream 154g","355 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"338","Biscuiti cu cacao si nuci caramelizate Poieni 132g","329 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"339","Biscuiti cu cereale acoperiti cu crema de lapte cu aroma de miere Belvita 250g","725 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"340","Biscuiti cu cereale Alka 41g","130 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"341","Biscuiti cu cereale Bel Vita 50g","180 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"342","Biscuiti cu cereale integrale si bucatele de afine rosii Belvita Start 300g","615 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"343","Biscuiti cu cereale integrale si bucatele de afine rosii Belvita Start 50g","145 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"344","Biscuiti cu cereale integrale si fructe de padure Belvita 300g","615 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"345","Biscuiti cu cereale integrale si lapte Belvita Start 50g","125 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"346","Biscuiti cu cereale integrale, alune si miere Belvita Start 300g","615 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"347","Biscuiti cu cereale integrale, cacao si bucatele de ciocolata Belvita Start 300g","615 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"348","Biscuiti cu cereale integrale, cacao si bucatele de ciocolata Belvita Start 50g","125 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"349","Biscuiti cu cereale integrale,coaja de portocale si stafide Belvita Start 300g","615 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"350","Biscuiti cu cereale integrale,coaja de portocale si stafide Belvita Start 50g","125 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"351","Biscuiti cu cereale si ciocolata Tedi 34g","085 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"352","Biscuiti cu cereale si merisoare Alka 42g","130 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"353","Biscuiti cu cereale si vitamine Belvita 50g","125 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"354","Biscuiti cu ciocolata alba Bahlsen PickUp Black'n White 28g","195 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"355","Biscuiti cu ciocolata cu lapte Leibniz Minis Choco 100g","490 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"356","Biscuiti cu ciocolata Helleman's 300g","575 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"357","Biscuiti cu ciocolata Milka Choco Cow… 120g","350 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"358","Biscuiti cu ciocolata neagra si crema de alune Merba 175g","795 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"359","Biscuiti cu cocos RoStar Coconitos 100g","180 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"360","Biscuiti cu crema cacao Divertis Boromir 30g","040 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"361","Biscuiti cu crema de cacao Biskrem Ulker 80g","225 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"362","Biscuiti cu crema de cacao Carrefour 36g","043 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"363","Biscuiti cu crema de cacao Croco 150g","195 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"364","Biscuiti cu crema de cacao Croco 25g","036 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"365","Biscuiti cu crema de cacao Croco 32g","045 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"366","Biscuiti cu crema de cacao Croco Roco 56g","075 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
